time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-14T04:49:34.300Z,18.402,-72.896,10,4.1,mb,38,51.3,,1.02,us,usp000hbca,2014-11-07T01:41:16.154Z,"Haiti region",earthquake,,,,5,reviewed,us,us
2010-04-13T02:37:51.970Z,19.753,-76.619,17.2,4.9,mwc,152,32,,1.23,us,usp000hb9x,2016-11-10T02:27:00.699Z,"Cuba region",earthquake,,4.1,,,reviewed,us,gcmt
2010-04-10T18:50:24.500Z,18.872,-65.06,45.7,4.8,mb,155,25.7,,1.01,us,usp000hb4v,2015-03-24T02:09:26.203Z,"Virgin Islands region",earthquake,,4.4,,73,reviewed,us,us
2010-04-05T07:29:12.160Z,17.857,-81.607,10,5.1,mwc,248,35.1,,1.04,us,usp000hagv,2016-11-10T02:26:41.052Z,"Cayman Islands region",earthquake,,,,,reviewed,us,gcmt
2010-04-03T23:10:51.390Z,17.943,-81.559,10,4.4,mb,25,183,,0.98,us,usp000haam,2014-11-07T01:41:10.780Z,"Cayman Islands region",earthquake,,,,13,reviewed,us,us
2010-03-28T07:16:17.510Z,18.442,-72.88,10,4.2,mb,49,39.5,,1.01,us,usp000ha27,2014-11-07T01:41:06.120Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-03-22T02:53:53.000Z,19.678,-70.944,38.2,4.6,mwr,103,28,,1.22,us,usp000h9u5,2014-11-07T01:41:04.222Z,"Dominican Republic",earthquake,,5.6,,,reviewed,us,us
2010-03-21T02:44:29.120Z,18.469,-72.498,10,4.1,mb,27,66.3,,1.23,us,usp000h9s8,2015-03-24T02:04:17.885Z,"Haiti region",earthquake,,,,3,reviewed,us,us
2010-03-20T19:31:28.840Z,19.76,-75.364,10,5,mwc,246,22.9,,1.04,us,usp000h9ru,2016-11-10T02:26:06.918Z,"Cuba region",earthquake,,,,,reviewed,us,gcmt
2010-03-20T18:38:22.990Z,19.803,-75.353,10,4.4,mb,27,54.8,,1.36,us,usp000h9rq,2014-11-07T01:41:03.858Z,"Cuba region",earthquake,,,,9,reviewed,us,us
2010-03-20T18:08:08.720Z,19.674,-75.331,14.6,5.6,mwb,481,23,,0.96,us,usp000h9rp,2017-04-13T22:24:52.598Z,"Cuba region",earthquake,,2.8,,,reviewed,us,us
2010-03-16T00:09:35.390Z,19.649,-75.827,10,4.6,mb,31,75,,1.05,us,usp000h9fk,2015-03-24T02:27:22.053Z,"Cuba region",earthquake,,,,9,reviewed,us,us
2010-03-15T17:25:46.330Z,18.989,-69.68,118,4.8,mb,15,91,,1.15,us,usp000h9ey,2015-08-25T21:11:24.658Z,"Dominican Republic",earthquake,,15.7,,2,reviewed,us,us
2010-03-11T06:20:31.210Z,19.744,-71.585,10,4.2,mb,19,99.7,,1.01,us,usp000h93y,2015-03-24T02:08:43.468Z,"Dominican Republic",earthquake,,,,1,reviewed,us,us
2010-03-03T03:35:37.920Z,19.905,-75.533,31.2,4.3,mb,23,46,,1.32,us,usp000h8k2,2015-03-24T01:46:54.673Z,"Cuba region",earthquake,,10.8,,3,reviewed,us,us
2010-03-01T16:05:37.100Z,18.858,-81.518,6,4.6,mb,56,45.5,,1.3,us,usp000h8e6,2015-03-24T01:04:39.060Z,"Cayman Islands region",earthquake,,17,,18,reviewed,us,us
2010-03-01T10:37:35.550Z,18.389,-72.837,10,4,mb,45,36,,1.28,us,usp000h8d2,2015-03-24T01:04:37.766Z,"Haiti region",earthquake,,,,5,reviewed,us,us
2010-02-25T22:43:26.650Z,17.962,-62.219,60.4,4.9,mb,114,34.5,,0.87,us,usp000h7pm,2015-03-24T01:57:50.789Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,4.3,,54,reviewed,us,us
2010-02-23T06:26:20.840Z,18.453,-72.586,9.8,4.8,mb,156,20,,1,us,usp000h7kk,2015-03-24T01:45:20.147Z,"Haiti region",earthquake,,3.8,,74,reviewed,us,us
2010-02-22T09:36:03.060Z,18.491,-72.56,9.3,4.6,mwr,92,23.8,,1.07,us,usp000h7jg,2015-03-24T01:46:04.513Z,"Haiti region",earthquake,,4.3,,,reviewed,us,us
2010-02-12T12:09:14.870Z,19.855,-74.378,10,5.3,mb,193,27.2,,1.04,us,usp000h77e,2015-03-24T01:53:21.732Z,"Cuba region",earthquake,,,,77,reviewed,us,us
2010-02-09T22:44:29.330Z,18.444,-72.664,10,4,mb,23,51.6,,1.27,us,usp000h74c,2015-03-24T02:17:09.388Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-02-04T05:00:01.160Z,18.529,-72.767,10,4.6,mb,52,50.7,,1.06,us,usp000h6xt,2015-03-24T02:16:16.603Z,"Haiti region",earthquake,,,,7,reviewed,us,us
2010-01-30T23:29:36.600Z,18.424,-73.017,10,4.1,mb,13,102.1,,1.43,us,usp000h6t6,2014-11-07T01:40:35.453Z,"Haiti region",earthquake,,,,1,reviewed,us,us
2010-01-27T22:26:10.850Z,18.418,-72.044,10,4,mb,28,49.3,,0.88,us,usp000h6pv,2014-11-07T01:40:34.777Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-27T03:07:59.620Z,18.69,-72.826,10,4.1,mb,31,46.6,,1.43,us,usp000h6nt,2014-11-07T01:40:34.543Z,"Haiti region",earthquake,,,,5,reviewed,us,us
2010-01-27T00:57:25.390Z,18.427,-72.902,10,4.9,mb,148,39.5,,1.35,us,usp000h6nj,2014-11-07T01:40:34.467Z,"Haiti region",earthquake,,,,76,reviewed,us,us
2010-01-26T14:03:14.830Z,18.383,-72.037,10,4.2,mb,37,52.9,,1.01,us,usp000h6n4,2014-11-07T01:40:34.408Z,"Haiti region",earthquake,,,,5,reviewed,us,us
2010-01-26T11:16:57.880Z,18.502,-72.977,10,4.5,mb,58,48.4,,1.06,us,usp000h6mx,2014-11-07T01:40:34.381Z,"Haiti region",earthquake,,,,21,reviewed,us,us
2010-01-25T18:50:18.660Z,18.38,-72.93,10,4.3,mb,31,73.5,,1.28,us,usp000h6m7,2014-11-07T01:40:34.172Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-25T18:40:28.540Z,18.491,-72.957,10,4.8,mb,70,48.5,,0.95,us,usp000h6m6,2014-11-07T01:40:34.166Z,"Haiti region",earthquake,,,,22,reviewed,us,us
2010-01-25T18:02:59.280Z,18.482,-72.991,10,4,mb,23,75.9,,0.82,us,usp000h6m5,2014-11-07T01:40:34.164Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-25T12:30:20.590Z,18.515,-72.969,10,4.3,mb,27,72.1,,1.09,us,usp000h6kx,2014-11-07T01:40:34.096Z,"Haiti region",earthquake,,,,3,reviewed,us,us
2010-01-24T21:51:54.940Z,18.51,-72.644,7.1,4.5,mb,60,48.3,,0.91,us,usp000h6k0,2015-03-24T02:26:41.577Z,"Haiti region",earthquake,,7.5,,19,reviewed,us,us
2010-01-23T02:29:19.580Z,18.504,-71.975,10,4.2,mb,26,51.7,,1.25,us,usp000h6gy,2014-11-07T01:40:32.969Z,"Dominican Republic region",earthquake,,,,13,reviewed,us,us
2010-01-22T22:40:37.860Z,18.402,-72.103,10,4.1,mb,36,49.5,,1.25,us,usp000h6gu,2014-11-07T01:40:32.952Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-22T12:54:14.170Z,18.462,-72.431,10,4.2,mb,41,51.7,,0.95,us,usp000h6gd,2015-03-24T02:24:56.156Z,"Haiti region",earthquake,,,,9,reviewed,us,us
2010-01-21T16:54:09.510Z,18.462,-72.743,10,4.8,mb,181,22.6,,0.97,us,usp000h6ey,2015-03-24T01:03:57.657Z,"Haiti region",earthquake,,,,72,reviewed,us,us
2010-01-21T16:45:20.410Z,18.398,-72.842,10,4.9,mb,190,22.6,,1,us,usp000h6ex,2015-03-24T02:17:27.779Z,"Haiti region",earthquake,,,,85,reviewed,us,us
2010-01-21T00:09:15.050Z,18.427,-72.822,10,4,md,10,82.1,,0.88,us,usp000h6dt,2014-11-07T01:40:31.932Z,"Haiti region",earthquake,,,,,reviewed,us,sdd
2010-01-20T15:12:11.140Z,18.443,-72.788,10,4,md,30,51.4,,1.12,us,usp000h6de,2014-11-07T01:40:31.863Z,"Haiti region",earthquake,,,,,reviewed,us,sdd
2010-01-20T11:21:59.780Z,18.406,-72.843,10,4,mb,23,54.8,,1.16,us,usp000h6d3,2014-11-07T01:40:31.737Z,"Haiti region",earthquake,,,,3,reviewed,us,us
2010-01-20T11:03:43.490Z,18.423,-72.823,10.5,5.9,mwc,361,22.6,,0.84,us,usp000h6d2,2017-04-26T18:10:05.132Z,"Haiti region",earthquake,,,,,reviewed,us,us
2010-01-19T14:23:38.850Z,19.004,-80.804,10,5.9,mwc,324,30.9,,1.02,us,usp000h6bt,2016-11-10T02:23:01.010Z,"Cayman Islands region",earthquake,,,,,reviewed,us,us
2010-01-17T18:19:19.870Z,18.489,-72.796,10,4.5,mb,65,24.7,,1.02,us,usp000h68m,2014-11-07T01:40:29.757Z,"Haiti region",earthquake,,,,9,reviewed,us,us
2010-01-17T17:51:08.310Z,18.506,-72.81,10,4.7,mb,52,48.3,,1.22,us,usp000h68j,2014-11-07T01:40:29.744Z,"Haiti region",earthquake,,,,10,reviewed,us,us
2010-01-17T01:26:23.300Z,18.447,-72.615,10,4,mb,22,51.6,,1.33,us,usp000h67p,2014-11-07T01:40:29.512Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-16T15:59:55.730Z,18.469,-72.552,10,4.5,mb,44,52.3,,1.27,us,usp000h66z,2014-11-07T01:40:29.003Z,"Haiti region",earthquake,,,,15,reviewed,us,us
2010-01-15T21:04:47.270Z,18.123,-72.285,10,4.6,mb,74,51.1,,1.27,us,usp000h663,2014-11-07T01:40:28.382Z,"Haiti region",earthquake,,,,12,reviewed,us,us
2010-01-15T20:04:12.020Z,18.493,-72.828,10,4.6,mb,122,22.6,,0.91,us,usp000h661,2014-11-07T01:40:28.368Z,"Haiti region",earthquake,,,,53,reviewed,us,us
2010-01-15T13:41:42.030Z,18.338,-72.818,10,4.6,mb,73,36.5,,0.9,us,usp000h65j,2014-11-07T01:40:28.251Z,"Haiti region",earthquake,,,,16,reviewed,us,us
2010-01-15T13:12:51.870Z,18.431,-72.793,10,4,mb,17,100.9,,1.24,us,usp000h65f,2014-11-07T01:40:28.243Z,"Haiti region",earthquake,,,,1,reviewed,us,us
2010-01-15T08:56:04.890Z,18.411,-72.817,10,4.6,mb,135,49.3,,1.03,us,usp000h64z,2014-11-07T01:40:28.152Z,"Haiti region",earthquake,,,,78,reviewed,us,us
2010-01-15T01:50:33.640Z,18.327,-72.938,10,4,mb,20,95.7,,0.97,us,usp000h64f,2014-11-07T01:40:28.088Z,"Haiti region",earthquake,,,,8,reviewed,us,us
2010-01-14T20:31:39.130Z,18.394,-72.872,10,4.1,mb,31,49.4,,1.04,us,usp000h647,2014-11-07T01:40:27.944Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-14T12:39:03.220Z,18.376,-72.737,10,4.8,mb,129,36.3,,1.03,us,usp000h63t,2014-11-07T01:40:27.738Z,"Haiti region",earthquake,,,,72,reviewed,us,us
2010-01-14T10:32:28.580Z,18.434,-72.771,10,4.5,mb,52,49.1,,1.4,us,usp000h63m,2014-11-07T01:40:27.719Z,"Haiti region",earthquake,,,,18,reviewed,us,us
2010-01-14T08:15:42.130Z,18.341,-72.751,10,4.4,mb,56,49.5,,1.15,us,usp000h63e,2014-11-07T01:40:27.669Z,"Haiti region",earthquake,,,,7,reviewed,us,us
2010-01-14T06:02:05.700Z,18.477,-73.371,10,4,mb,34,48.5,,1.12,us,usp000h63b,2014-11-07T01:40:27.655Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-14T05:03:06.510Z,18.506,-72.873,10,4.2,mb,51,56.3,,0.74,us,usp000h63a,2014-11-07T01:40:27.650Z,"Haiti region",earthquake,,,,13,reviewed,us,us
2010-01-14T03:03:18.830Z,18.426,-72.808,10,4.1,mb,28,49.8,,1.11,us,usp000h637,2014-11-07T01:40:27.621Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-13T22:21:13.310Z,18.363,-72.581,10,4.9,mb,259,24,,1.04,us,usp000h632,2014-11-07T01:40:27.571Z,"Haiti region",earthquake,,,,114,reviewed,us,us
2010-01-13T21:26:16.380Z,18.492,-72.495,10,4.9,mb,177,36.8,,0.76,us,usp000h630,2014-11-07T01:40:27.551Z,"Haiti region",earthquake,,,,77,reviewed,us,us
2010-01-13T18:54:16.600Z,18.412,-72.579,10,4.5,mb,82,23.8,,0.86,us,usp000h62y,2014-11-07T01:40:27.536Z,"Haiti region",earthquake,,,,23,reviewed,us,us
2010-01-13T14:43:44.730Z,18.44,-72.928,10,5.1,mwc,254,23,,0.93,us,usp000h62s,2016-11-10T02:22:41.626Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T12:53:47.220Z,18.395,-72.816,10,4.2,mb,35,51.9,,1.02,us,usp000h62r,2014-11-07T01:40:27.459Z,"Haiti region",earthquake,,,,6,reviewed,us,us
2010-01-13T12:41:44.110Z,18.343,-72.854,10,4.6,mb,87,49.9,,0.95,us,usp000h62p,2014-11-07T01:40:27.445Z,"Haiti region",earthquake,,,,28,reviewed,us,us
2010-01-13T12:28:24.730Z,18.407,-72.806,10,4.5,mb,36,49.3,,0.83,us,usp000h62n,2014-11-07T01:40:27.441Z,"Haiti region",earthquake,,,,1,reviewed,us,us
2010-01-13T07:23:03.780Z,18.381,-72.836,10,4.9,mb,110,42.3,,0.92,us,usp000h629,2014-11-07T01:40:27.380Z,"Haiti region",earthquake,,,,50,reviewed,us,us
2010-01-13T07:10:20.090Z,18.469,-72.944,10,4.2,mb,19,96.9,,1.05,us,usp000h628,2014-11-07T01:40:27.377Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-13T06:58:25.920Z,18.417,-72.904,10,4.6,mb,56,47.4,,0.96,us,usp000h627,2014-11-07T01:40:27.372Z,"Haiti region",earthquake,,,,8,reviewed,us,us
2010-01-13T06:48:03.360Z,18.418,-72.871,10,4.5,mb,55,49.2,,0.98,us,usp000h626,2014-11-07T01:40:27.368Z,"Haiti region",earthquake,,,,15,reviewed,us,us
2010-01-13T06:24:15.940Z,18.373,-72.875,10,4.6,mb,90,24.9,,0.93,us,usp000h623,2014-11-07T01:40:27.355Z,"Haiti region",earthquake,,,,33,reviewed,us,us
2010-01-13T05:49:22.680Z,18.4,-72.966,10,4.6,mb,76,49.3,,1.13,us,usp000h622,2014-11-07T01:40:27.267Z,"Haiti region",earthquake,,,,27,reviewed,us,us
2010-01-13T05:24:02.190Z,18.46,-72.816,10,4.8,mb,119,49.6,,0.92,us,usp000h621,2014-11-07T01:40:27.257Z,"Haiti region",earthquake,,,,50,reviewed,us,us
2010-01-13T05:18:02.440Z,18.319,-72.887,10,5.2,mwc,253,25.1,,0.92,us,usp000h620,2016-11-10T02:22:40.633Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T05:02:57.500Z,18.367,-72.903,10,5.8,mwc,413,22.6,,0.99,us,usp000h61z,2017-04-26T18:10:02.262Z,"Haiti region",earthquake,,,,,reviewed,us,us
2010-01-13T04:37:50.890Z,18.465,-72.777,10,4.5,mb,47,48.7,,1.35,us,usp000h61x,2014-11-07T01:40:27.192Z,"Haiti region",earthquake,,,,13,reviewed,us,us
2010-01-13T04:29:49.020Z,18.446,-72.941,10,4.5,mb,27,66.1,,1.08,us,usp000h61v,2014-11-07T01:40:27.186Z,"Haiti region",earthquake,,,,5,reviewed,us,us
2010-01-13T03:53:49.370Z,18.435,-72.9,10,4,mb,26,73.1,,0.98,us,usp000h61t,2014-11-07T01:40:27.179Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-13T03:31:57.190Z,18.323,-72.871,10,4.7,mb,164,25.1,,0.86,us,usp000h61r,2014-11-07T01:40:27.137Z,"Haiti region",earthquake,,,,92,reviewed,us,us
2010-01-13T03:17:11.500Z,18.414,-72.958,10,4.6,mb,117,49.2,,1,us,usp000h61q,2014-11-07T01:40:27.127Z,"Haiti region",earthquake,,,,64,reviewed,us,us
2010-01-13T03:13:26.870Z,18.542,-72.636,10,4,ml,19,84.4,,0.97,us,usp000h61p,2014-11-07T01:40:27.124Z,"Haiti region",earthquake,,,,,reviewed,us,us
2010-01-13T02:54:19.140Z,18.426,-72.921,10,4.4,mb,134,49.1,,1,us,usp000h61n,2014-11-07T01:40:27.112Z,"Haiti region",earthquake,,,,71,reviewed,us,us
2010-01-13T02:43:47.160Z,18.469,-72.962,10,4.7,mb,169,24.6,,0.98,us,usp000h61m,2014-11-07T01:40:27.099Z,"Haiti region",earthquake,,,,90,reviewed,us,us
2010-01-13T02:26:33.670Z,18.443,-72.828,10,4.7,mb,156,49,,0.94,us,usp000h61k,2014-11-07T01:40:27.086Z,"Haiti region",earthquake,,,,91,reviewed,us,us
2010-01-13T02:24:17.630Z,18.3,-72.946,10,4.2,mb,32,56,,0.99,us,usp000h61j,2014-11-07T01:40:27.081Z,"Haiti region",earthquake,,,,10,reviewed,us,us
2010-01-13T02:17:56.270Z,18.513,-72.937,10,4.6,mb,142,24.4,,1.11,us,usp000h61h,2014-11-07T01:40:27.068Z,"Haiti region",earthquake,,,,82,reviewed,us,us
2010-01-13T02:11:30.680Z,18.402,-73.037,10,5,mb,229,26.8,,1.16,us,usp000h61g,2014-11-07T01:40:27.049Z,"Haiti region",earthquake,,,,128,reviewed,us,us
2010-01-13T01:57:34.550Z,18.393,-72.884,10,5.4,mwc,325,22.6,,0.88,us,usp000h61f,2016-11-10T02:22:39.600Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T01:55:16.000Z,18.337,-72.842,10,5.1,mwc,201,25.2,,1.01,us,usp000h61e,2016-11-10T02:39:49.570Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T01:50:00.040Z,18.432,-72.879,10,4.3,mb,80,49,,0.83,us,usp000h61d,2014-11-07T01:40:27.002Z,"Haiti region",earthquake,,,,39,reviewed,us,us
2010-01-13T01:36:31.370Z,18.404,-72.826,10,5.6,mwc,301,26.8,,0.93,us,usp000h61c,2017-04-13T22:24:28.665Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T01:32:44.220Z,18.42,-72.861,10,5.6,mwc,305,22.6,,1,us,usp000h61b,2017-04-13T22:24:28.192Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T01:24:31.990Z,18.47,-72.818,10,4.6,mb,81,48.7,,0.99,us,usp000h61a,2014-11-07T01:40:26.929Z,"Haiti region",earthquake,,,,37,reviewed,us,us
2010-01-13T01:16:50.980Z,18.425,-72.814,10,5.1,mb,230,22.6,,1.11,us,usp000h619,2014-11-07T01:40:26.901Z,"Haiti region",earthquake,,,,129,reviewed,us,us
2010-01-13T01:14:53.790Z,18.45,-72.935,10,4.4,mb,42,48.9,,1.04,us,usp000h618,2014-11-07T01:40:26.897Z,"Haiti region",earthquake,,,,7,reviewed,us,us
2010-01-13T01:08:42.450Z,18.007,-73.013,10,4.2,mb,14,60.5,,0.94,us,usp000h617,2014-11-07T01:40:26.895Z,"Haiti region",earthquake,,,,5,reviewed,us,us
2010-01-13T01:05:48.610Z,18.539,-72.649,10,4.5,mb,86,23.5,,1.15,us,usp000h616,2014-11-07T01:40:26.889Z,"Haiti region",earthquake,,,,39,reviewed,us,us
2010-01-13T01:00:26.360Z,18.455,-73.069,10,4.7,mb,51,80.6,,0.94,us,usp000h615,2014-11-07T01:40:26.884Z,"Haiti region",earthquake,,,,31,reviewed,us,us
2010-01-13T00:59:05.050Z,18.354,-72.807,10,5.2,mwc,191,25.6,,1.03,us,usp000h614,2016-11-10T02:39:49.002Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-13T00:43:27.280Z,18.482,-72.469,10,5,mb,258,22.7,,0.89,us,usp000h612,2015-03-24T02:28:33.694Z,"Haiti region",earthquake,,,,123,reviewed,us,us
2010-01-13T00:42:48.990Z,18.472,-72.918,11.9,4.3,mb,45,63.6,,0.91,us,usp000h611,2014-11-07T01:40:26.845Z,"Haiti region",earthquake,,14.6,,16,reviewed,us,us
2010-01-13T00:23:55.580Z,18.394,-72.662,10,4.2,mb,39,31,,1.02,us,usp000h610,2014-11-07T01:40:26.841Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-13T00:23:13.200Z,18.499,-72.792,10,4.5,mb,20,56.1,,0.57,us,usp000h60z,2014-11-07T01:40:26.839Z,"Haiti region",earthquake,,,,3,reviewed,us,us
2010-01-13T00:10:19.150Z,18.488,-72.644,10,4.3,mb,34,51.2,,0.79,us,usp000h60y,2014-11-07T01:40:26.835Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-12T23:47:38.100Z,18.423,-72.861,10,4.5,mb,42,48.9,,0.99,us,usp000h60x,2014-11-07T01:40:26.831Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-12T23:35:39.210Z,18.382,-72.868,10,4.6,mb,60,25.3,,1.15,us,usp000h60w,2014-11-07T01:40:26.826Z,"Haiti region",earthquake,,,,17,reviewed,us,us
2010-01-12T23:27:36.860Z,18.542,-72.768,10,4.7,mb,81,42.4,,0.96,us,usp000h60v,2014-11-07T01:40:26.819Z,"Haiti region",earthquake,,,,28,reviewed,us,us
2010-01-12T23:26:05.850Z,18.472,-72.575,10,4.3,mb,36,51.4,,0.92,us,usp000h60u,2014-11-07T01:40:26.815Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-12T23:12:03.990Z,18.402,-72.513,10,5.3,mb,260,22.7,,0.85,us,usp000h60s,2014-11-07T01:40:26.787Z,"Haiti region",earthquake,,,,151,reviewed,us,us
2010-01-12T23:07:03.740Z,18.522,-72.585,10,4.6,mb,30,50.9,,1.12,us,usp000h60r,2014-11-07T01:40:26.784Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-12T22:52:51.260Z,18.437,-72.848,10,4.7,mb,26,51.4,,0.96,us,usp000h60q,2014-11-07T01:40:26.781Z,"Haiti region",earthquake,,,,2,reviewed,us,us
2010-01-12T22:12:04.650Z,18.452,-72.513,10,5.7,mb,201,22.7,,0.8,us,usp000h60n,2017-04-26T18:10:01.693Z,"Haiti region",earthquake,,,,125,reviewed,us,us
2010-01-12T22:09:11.620Z,18.446,-72.642,10,4.1,mb,22,54.9,,1.07,us,usp000h60m,2014-11-07T01:40:26.760Z,"Haiti region",earthquake,,,,1,reviewed,us,us
2010-01-12T22:07:02.040Z,18.463,-72.626,10,5,mb,32,84.1,,1.05,us,usp000h60k,2014-11-07T01:40:26.757Z,"Haiti region",earthquake,,,,4,reviewed,us,us
2010-01-12T22:00:41.490Z,18.387,-72.784,10,6,mwc,196,24.1,,0.84,us,usp000h60j,2017-04-26T18:10:01.066Z,"Haiti region",earthquake,,,,,reviewed,us,gcmt
2010-01-12T21:53:10.060Z,18.443,-72.571,13,7,mwc,500,22.7,,0.97,us,usp000h60h,2017-11-13T18:37:10.668Z,"Haiti region",earthquake,,,,,reviewed,us,us
2010-01-04T01:08:48.170Z,18.321,-68.863,169,4.6,mb,52,46.9,,0.99,us,usp000h5p7,2014-11-07T01:40:24.550Z,"Mona Passage",earthquake,,4,,8,reviewed,us,us
2009-12-17T13:38:14.760Z,17.243,-84.663,10,4.8,mwc,24,54.6,,1.25,us,usp000h54b,2016-11-10T02:21:41.809Z,"north of Honduras",earthquake,,,,,reviewed,us,gcmt
2009-11-27T13:17:24.760Z,19.492,-66.243,51.1,4.3,mb,31,76.5,,,us,usp000h4fv,2014-11-07T01:40:09.102Z,"Puerto Rico region",earthquake,,,,1,reviewed,rspr,us
2009-11-12T23:03:39.880Z,17.566,-61.264,24.3,4.7,mb,24,93.2,,1.07,us,usp000h3zx,2014-11-07T01:40:06.159Z,"Antigua and Barbuda region, Leeward Islands",earthquake,,14.4,,1,reviewed,us,us
2009-10-27T19:18:20.970Z,19.059,-69.014,14.2,4.6,mb,63,47.2,,1.18,us,usp000h3g3,2014-11-07T01:39:58.864Z,"Dominican Republic region",earthquake,,8.2,,18,reviewed,us,us
2009-10-23T03:14:32.000Z,19.408,-65.51,35,4.4,mb,33,81.3,,,us,usp000h39v,2014-11-07T01:39:57.895Z,"Puerto Rico region",earthquake,,,,2,reviewed,rspr,us
2009-10-22T23:01:26.070Z,19.352,-65.547,61.2,4.1,md,24,111.3,,,us,usp000h39h,2014-11-07T01:39:57.829Z,"Puerto Rico region",earthquake,,,,,reviewed,rspr,rspr
2009-10-05T16:28:10.530Z,18.021,-62.853,42.9,4.7,mb,61,33.9,,0.81,us,usp000h2dw,2015-03-24T01:43:29.032Z,"Saint Martin region, Leeward Islands",earthquake,,4.8,,21,reviewed,us,us
2009-09-29T01:47:59.000Z,19.991,-64.617,45.9,4,md,40,70.3,,,us,usp000h1xx,2014-11-07T01:39:45.392Z,"north of the Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2009-09-21T03:55:01.280Z,18.915,-62.952,35,4.5,mb,88,43.4,,0.96,us,usp000h1qu,2014-11-07T01:39:43.920Z,"Anguilla region, Leeward Islands",earthquake,,,,37,reviewed,us,us
2009-09-04T09:45:14.220Z,19.872,-71.412,35,4.8,mwc,96,35.6,,1.17,us,usp000h17n,2016-11-10T02:16:54.303Z,"Dominican Republic",earthquake,,,,,reviewed,us,gcmt
2009-08-23T12:02:57.000Z,18.888,-68.906,77.2,4,md,16,184.7,,,us,usp000h0sk,2014-11-07T01:39:33.300Z,"Dominican Republic",earthquake,,,,,reviewed,sdd,sdd
2009-08-23T03:00:28.000Z,18.91,-69.287,82.2,4.6,mb,128,34.1,,,us,usp000h0s6,2015-03-24T01:56:04.076Z,"Dominican Republic",earthquake,,,,54,reviewed,sdd,us
2009-08-18T11:43:32.110Z,18.168,-68.291,78.8,4.4,mb,39,68.7,,1.01,us,usp000h0kj,2014-11-07T01:39:32.134Z,"Mona Passage, Dominican Republic",earthquake,,4.8,,3,reviewed,us,us
2009-08-14T09:50:24.140Z,19.258,-65.723,46.9,5.1,mwc,206,18.3,,,us,usp000h0bu,2016-11-10T02:16:03.404Z,"Puerto Rico region",earthquake,,,,,reviewed,rspr,gcmt
2009-08-14T09:48:15.830Z,19.288,-65.716,93.4,4.5,mb,119,29.5,,,us,usp000h0bt,2014-11-07T01:39:30.533Z,"Puerto Rico region",earthquake,,,,50,reviewed,rspr,us
2009-08-13T18:31:51.620Z,19.224,-65.694,87.8,4.2,mb,33,80.5,,,us,usp000h0ak,2014-11-07T01:39:30.387Z,"Puerto Rico region",earthquake,,,,1,reviewed,rspr,us
2009-08-13T14:48:40.160Z,19.314,-65.775,38.6,4.9,mwc,132,22.7,,1.1,us,usp000h0a2,2016-11-10T02:16:01.834Z,"Puerto Rico region",earthquake,,5.9,,,reviewed,us,gcmt
2009-08-12T18:39:48.130Z,19.518,-65.275,112.9,4.4,mb,23,158.2,,,us,usp000h08s,2014-11-07T01:39:30.032Z,"Puerto Rico region",earthquake,,,,1,reviewed,rspr,us
2009-07-31T21:00:55.560Z,18.744,-70.893,10,4.5,mb,67,50.9,,1.48,us,usp000gzvd,2014-11-07T01:39:23.514Z,"Dominican Republic",earthquake,,,,26,reviewed,us,us
2009-07-21T19:00:22.130Z,19.116,-64.803,30.8,4.7,mb,80,34.4,,1.15,us,usp000gzh3,2015-01-30T03:43:09.359Z,"Virgin Islands region",earthquake,,9.5,,22,reviewed,us,us
